code_module,code_presentation,id_student,studied_credits,num_of_prev_attempts,final_result,date_registration,date_unregistration,classification,revenue_status,base_revenue,extra_revenue,total_revenue
FFF,2013J,607533,90,0,Withdrawn,-31.0,202.0,Withdrawn,revenue_lost,900,0.0,900.0
FFF,2013J,607538,60,0,Pass,-36.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,607577,90,0,Fail,-28.0,,Fail,resit_fee_revenue,900,450.0,1350.0
FFF,2013J,607586,60,0,Fail,-31.0,,Fail,resit_fee_revenue,600,300.0,900.0
FFF,2013J,607613,120,0,Withdrawn,-28.0,0.0,Withdrawn,revenue_refunded,1200,0.0,300.0
FFF,2013J,607629,60,0,Withdrawn,-30.0,3.0,Withdrawn,revenue_refunded,600,0.0,150.0
FFF,2013J,607650,90,0,Pass,-25.0,,Pass,revenue_secured,900,0.0,900.0
FFF,2013J,607696,150,0,Fail,-29.0,,Fail,resit_fee_revenue,1500,750.0,2250.0
FFF,2013J,607794,150,0,Distinction,-17.0,,Distinction,revenue_secured,1500,0.0,1500.0
FFF,2013J,607866,60,0,Withdrawn,-32.0,128.0,Withdrawn,revenue_lost,600,0.0,600.0
FFF,2013J,607938,120,0,Pass,-36.0,,Pass,revenue_secured,1200,0.0,1200.0
FFF,2013J,607979,60,0,Distinction,-27.0,,Distinction,revenue_secured,600,0.0,600.0
FFF,2013J,608008,120,0,Pass,-35.0,,Pass,revenue_secured,1200,0.0,1200.0
FFF,2013J,608043,60,0,Pass,-32.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,608111,180,0,Withdrawn,-30.0,93.0,Withdrawn,revenue_lost,1800,0.0,1800.0
FFF,2013J,608144,90,0,Distinction,-29.0,,Distinction,revenue_secured,900,0.0,900.0
FFF,2013J,608169,90,0,Fail,-35.0,,Fail,resit_fee_revenue,900,450.0,1350.0
FFF,2013J,608196,60,0,Fail,-15.0,,Fail,resit_fee_revenue,600,300.0,900.0
FFF,2013J,608198,90,0,Fail,-36.0,,Fail,resit_fee_revenue,900,450.0,1350.0
FFF,2013J,608211,60,0,Withdrawn,-36.0,0.0,Withdrawn,revenue_refunded,600,0.0,150.0
FFF,2013J,608231,120,0,Pass,-36.0,,Pass,revenue_secured,1200,0.0,1200.0
FFF,2013J,608248,90,0,Withdrawn,-30.0,32.0,Withdrawn,revenue_lost,900,0.0,900.0
FFF,2013J,608280,120,0,Fail,-30.0,,Fail,resit_fee_revenue,1200,600.0,1800.0
FFF,2013J,608348,60,0,Withdrawn,-24.0,0.0,Withdrawn,revenue_refunded,600,0.0,150.0
FFF,2013J,608349,180,0,Pass,-31.0,,Pass,revenue_secured,1800,0.0,1800.0
FFF,2013J,608356,120,0,Pass,-35.0,,Pass,revenue_secured,1200,0.0,1200.0
FFF,2013J,608421,60,0,Distinction,-32.0,,Distinction,revenue_secured,600,0.0,600.0
FFF,2013J,608422,90,0,Pass,-35.0,,Pass,revenue_secured,900,0.0,900.0
FFF,2013J,608453,120,0,Withdrawn,-28.0,0.0,Withdrawn,revenue_refunded,1200,0.0,300.0
FFF,2013J,608477,120,0,Pass,-30.0,,Pass,revenue_secured,1200,0.0,1200.0
FFF,2013J,608535,60,0,Withdrawn,-29.0,-12.0,Withdrawn,revenue_refunded,600,0.0,150.0
FFF,2013J,608606,60,0,Withdrawn,-35.0,-1.0,Withdrawn,revenue_refunded,600,0.0,150.0
FFF,2013J,608681,60,0,Pass,-35.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,608698,60,0,Pass,-35.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,608727,120,0,Withdrawn,-35.0,-11.0,Withdrawn,revenue_refunded,1200,0.0,300.0
FFF,2013J,608737,90,0,Fail,-32.0,,Fail,resit_fee_revenue,900,450.0,1350.0
FFF,2013J,608747,60,0,Pass,-27.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,608753,120,0,Distinction,-32.0,,Distinction,revenue_secured,1200,0.0,1200.0
FFF,2013J,608827,120,0,Pass,-19.0,,Pass,revenue_secured,1200,0.0,1200.0
FFF,2013J,608864,120,0,Withdrawn,-32.0,46.0,Withdrawn,revenue_lost,1200,0.0,1200.0
FFF,2013J,608866,120,0,Withdrawn,-32.0,179.0,Withdrawn,revenue_lost,1200,0.0,1200.0
FFF,2013J,608909,60,0,Pass,-27.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,608913,60,0,Pass,-22.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,608966,60,0,Distinction,-30.0,,Distinction,revenue_secured,600,0.0,600.0
FFF,2013J,608997,90,0,Fail,-25.0,,Fail,resit_fee_revenue,900,450.0,1350.0
FFF,2013J,609097,60,0,Pass,-32.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,609163,60,0,Withdrawn,-32.0,0.0,Withdrawn,revenue_refunded,600,0.0,150.0
FFF,2013J,609184,90,0,Fail,-28.0,,Fail,resit_fee_revenue,900,450.0,1350.0
FFF,2013J,609220,60,0,Pass,-31.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,609221,120,0,Pass,-29.0,,Pass,revenue_secured,1200,0.0,1200.0
FFF,2013J,609229,120,0,Pass,-31.0,,Pass,revenue_secured,1200,0.0,1200.0
FFF,2013J,609244,60,0,Fail,-19.0,,Fail,resit_fee_revenue,600,300.0,900.0
FFF,2013J,609277,90,0,Distinction,-31.0,,Distinction,revenue_secured,900,0.0,900.0
FFF,2013J,609367,60,0,Withdrawn,-29.0,-5.0,Withdrawn,revenue_refunded,600,0.0,150.0
FFF,2013J,609396,60,0,Withdrawn,-19.0,97.0,Withdrawn,revenue_lost,600,0.0,600.0
FFF,2013J,609416,60,0,Pass,-25.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,609435,60,0,Withdrawn,-32.0,51.0,Withdrawn,revenue_lost,600,0.0,600.0
FFF,2013J,609439,60,0,Pass,-32.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,609460,60,0,Fail,-32.0,,Fail,resit_fee_revenue,600,300.0,900.0
FFF,2013J,609513,60,0,Fail,-31.0,,Fail,resit_fee_revenue,600,300.0,900.0
FFF,2013J,609537,60,0,Distinction,-32.0,,Distinction,revenue_secured,600,0.0,600.0
FFF,2013J,609558,90,0,Fail,-31.0,,Fail,resit_fee_revenue,900,450.0,1350.0
FFF,2013J,609743,60,0,Pass,-29.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,609777,60,0,Fail,-30.0,,Fail,resit_fee_revenue,600,300.0,900.0
FFF,2013J,609831,60,0,Fail,-31.0,,Fail,resit_fee_revenue,600,300.0,900.0
FFF,2013J,609882,60,0,Distinction,-29.0,,Distinction,revenue_secured,600,0.0,600.0
FFF,2013J,609891,240,0,Withdrawn,-30.0,-30.0,Withdrawn,revenue_refunded,2400,0.0,600.0
FFF,2013J,609908,60,0,Pass,-30.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,609985,150,0,Pass,-15.0,,Pass,revenue_secured,1500,0.0,1500.0
FFF,2013J,610097,60,0,Pass,-30.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,610099,120,0,Pass,-29.0,,Pass,revenue_secured,1200,0.0,1200.0
FFF,2013J,610172,60,0,Pass,-29.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,610225,60,0,Fail,-3.0,,Fail,resit_fee_revenue,600,300.0,900.0
FFF,2013J,610244,60,0,Pass,-22.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,610258,120,0,Pass,-29.0,,Pass,revenue_secured,1200,0.0,1200.0
FFF,2013J,610266,90,0,Pass,-27.0,,Pass,revenue_secured,900,0.0,900.0
FFF,2013J,610278,120,0,Distinction,-22.0,,Distinction,revenue_secured,1200,0.0,1200.0
FFF,2013J,610292,60,0,Withdrawn,-29.0,93.0,Withdrawn,revenue_lost,600,0.0,600.0
FFF,2013J,610312,90,0,Pass,-30.0,,Pass,revenue_secured,900,0.0,900.0
FFF,2013J,610324,60,0,Pass,-30.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,610335,60,0,Withdrawn,-30.0,0.0,Withdrawn,revenue_refunded,600,0.0,150.0
FFF,2013J,610400,60,0,Fail,-30.0,,Fail,resit_fee_revenue,600,300.0,900.0
FFF,2013J,610455,120,0,Withdrawn,-29.0,146.0,Withdrawn,revenue_lost,1200,0.0,1200.0
FFF,2013J,610517,60,0,Fail,-29.0,,Fail,resit_fee_revenue,600,300.0,900.0
FFF,2013J,610577,90,0,Fail,-29.0,,Fail,resit_fee_revenue,900,450.0,1350.0
FFF,2013J,610637,60,0,Pass,-29.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,610643,60,0,Pass,-29.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,610687,120,0,Pass,-12.0,,Pass,revenue_secured,1200,0.0,1200.0
FFF,2013J,610746,60,0,Pass,-14.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,610774,90,0,Fail,-22.0,,Fail,resit_fee_revenue,900,450.0,1350.0
FFF,2013J,610814,60,0,Fail,-28.0,,Fail,resit_fee_revenue,600,300.0,900.0
FFF,2013J,610831,120,0,Withdrawn,-29.0,188.0,Withdrawn,revenue_lost,1200,0.0,1200.0
FFF,2013J,610932,60,0,Fail,-25.0,,Fail,resit_fee_revenue,600,300.0,900.0
FFF,2013J,610933,60,0,Pass,-15.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,611039,60,0,Pass,-24.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,611126,120,0,Fail,-28.0,,Fail,resit_fee_revenue,1200,600.0,1800.0
FFF,2013J,611213,60,0,Withdrawn,-29.0,0.0,Withdrawn,revenue_refunded,600,0.0,150.0
FFF,2013J,611226,60,0,Distinction,-15.0,,Distinction,revenue_secured,600,0.0,600.0
FFF,2013J,611245,240,0,Withdrawn,-25.0,32.0,Withdrawn,revenue_lost,2400,0.0,2400.0
FFF,2013J,611309,90,0,Fail,-28.0,,Fail,resit_fee_revenue,900,450.0,1350.0
FFF,2013J,611396,90,0,Pass,-16.0,,Pass,revenue_secured,900,0.0,900.0
FFF,2013J,898594,60,0,Pass,-38.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,973364,60,0,Withdrawn,-32.0,152.0,Withdrawn,revenue_lost,600,0.0,600.0
FFF,2013J,984347,60,0,Distinction,-49.0,,Distinction,revenue_secured,600,0.0,600.0
FFF,2013J,985062,120,0,Pass,-81.0,,Pass,revenue_secured,1200,0.0,1200.0
FFF,2013J,988019,60,1,Fail,-128.0,,Fail,resit_fee_revenue,600,300.0,900.0
FFF,2013J,990155,90,0,Distinction,-38.0,,Distinction,revenue_secured,900,0.0,900.0
FFF,2013J,1064492,120,0,Distinction,-22.0,,Distinction,revenue_secured,1200,0.0,1200.0
FFF,2013J,1065824,150,0,Distinction,-190.0,,Distinction,revenue_secured,1500,0.0,1500.0
FFF,2013J,1100143,120,0,Distinction,-18.0,,Distinction,revenue_secured,1200,0.0,1200.0
FFF,2013J,1107596,60,0,Withdrawn,-94.0,-38.0,Withdrawn,revenue_refunded,600,0.0,150.0
FFF,2013J,1253440,60,0,Fail,-95.0,,Fail,resit_fee_revenue,600,300.0,900.0
FFF,2013J,1319999,90,0,Pass,-29.0,,Pass,revenue_secured,900,0.0,900.0
FFF,2013J,1359554,60,0,Pass,-45.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,1390051,60,0,Fail,-52.0,,Fail,resit_fee_revenue,600,300.0,900.0
FFF,2013J,1397617,180,0,Distinction,-43.0,,Distinction,revenue_secured,1800,0.0,1800.0
FFF,2013J,1399314,60,1,Fail,-116.0,,Fail,resit_fee_revenue,600,300.0,900.0
FFF,2013J,1417707,60,1,Pass,-128.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,1420537,60,0,Pass,-17.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,1428865,60,1,Withdrawn,-81.0,128.0,Withdrawn,revenue_lost,600,0.0,600.0
FFF,2013J,1455474,60,0,Fail,-116.0,,Fail,resit_fee_revenue,600,300.0,900.0
FFF,2013J,1482413,60,0,Withdrawn,-58.0,170.0,Withdrawn,revenue_lost,600,0.0,600.0
FFF,2013J,1492571,60,0,Pass,-28.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,1494577,120,0,Pass,-32.0,,Pass,revenue_secured,1200,0.0,1200.0
FFF,2013J,1504653,60,0,Pass,-29.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,1512332,60,0,Withdrawn,-51.0,106.0,Withdrawn,revenue_lost,600,0.0,600.0
FFF,2013J,1513001,90,0,Pass,-95.0,,Pass,revenue_secured,900,0.0,900.0
FFF,2013J,1515509,90,0,Pass,-150.0,,Pass,revenue_secured,900,0.0,900.0
FFF,2013J,1527616,60,0,Fail,-31.0,,Fail,resit_fee_revenue,600,300.0,900.0
FFF,2013J,1532921,60,0,Withdrawn,-21.0,0.0,Withdrawn,revenue_refunded,600,0.0,150.0
FFF,2013J,1541472,60,0,Pass,-116.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,1559959,60,1,Withdrawn,-157.0,-11.0,Withdrawn,revenue_refunded,600,0.0,150.0
FFF,2013J,1559964,60,0,Distinction,-106.0,,Distinction,revenue_secured,600,0.0,600.0
FFF,2013J,1621041,60,0,Withdrawn,-193.0,157.0,Withdrawn,revenue_lost,600,0.0,600.0
FFF,2013J,1634278,60,0,Pass,-170.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,1636725,60,0,Pass,-122.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,1641344,60,0,Pass,-102.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,1644647,60,0,Distinction,-113.0,,Distinction,revenue_secured,600,0.0,600.0
FFF,2013J,1678617,90,0,Withdrawn,-63.0,-1.0,Withdrawn,revenue_refunded,900,0.0,225.0
FFF,2013J,1694120,90,0,Pass,-156.0,,Pass,revenue_secured,900,0.0,900.0
FFF,2013J,1759799,60,0,Pass,-81.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,1763186,120,0,Withdrawn,-144.0,-143.0,Withdrawn,revenue_refunded,1200,0.0,300.0
FFF,2013J,1852968,60,0,Distinction,-32.0,,Distinction,revenue_secured,600,0.0,600.0
FFF,2013J,1859038,270,0,Pass,-1.0,,Pass,revenue_secured,2700,0.0,2700.0
FFF,2013J,1859407,120,0,Withdrawn,-129.0,2.0,Withdrawn,revenue_refunded,1200,0.0,300.0
FFF,2013J,1864086,60,0,Pass,-24.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,1866233,60,0,Withdrawn,-125.0,157.0,Withdrawn,revenue_lost,600,0.0,600.0
FFF,2013J,1876636,120,0,Pass,-84.0,,Pass,revenue_secured,1200,0.0,1200.0
FFF,2013J,1891977,120,0,Withdrawn,-144.0,-62.0,Withdrawn,revenue_refunded,1200,0.0,300.0
FFF,2013J,1902283,60,0,Withdrawn,-29.0,10.0,Withdrawn,revenue_refunded,600,0.0,150.0
FFF,2013J,1910049,120,1,Pass,-67.0,,Pass,revenue_secured,1200,0.0,1200.0
FFF,2013J,1910111,240,0,Withdrawn,-32.0,-29.0,Withdrawn,revenue_refunded,2400,0.0,600.0
FFF,2013J,1913166,60,0,Distinction,-144.0,,Distinction,revenue_secured,600,0.0,600.0
FFF,2013J,1917335,100,0,Pass,-171.0,,Pass,revenue_secured,1000,0.0,1000.0
FFF,2013J,1929219,60,0,Withdrawn,-58.0,-51.0,Withdrawn,revenue_refunded,600,0.0,150.0
FFF,2013J,1931370,60,0,Withdrawn,-24.0,0.0,Withdrawn,revenue_refunded,600,0.0,150.0
FFF,2013J,1935735,360,0,Fail,4.0,,Fail,resit_fee_revenue,3600,1800.0,5400.0
FFF,2013J,1941149,120,0,Withdrawn,-67.0,-30.0,Withdrawn,revenue_refunded,1200,0.0,300.0
FFF,2013J,1943681,75,0,Withdrawn,-95.0,96.0,Withdrawn,revenue_lost,750,0.0,750.0
FFF,2013J,1945945,60,0,Pass,-17.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,1948159,60,0,Withdrawn,-38.0,102.0,Withdrawn,revenue_lost,600,0.0,600.0
FFF,2013J,1949484,90,0,Fail,-28.0,,Fail,resit_fee_revenue,900,450.0,1350.0
FFF,2013J,1950923,60,0,Pass,-149.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,1951127,150,0,Distinction,-114.0,,Distinction,revenue_secured,1500,0.0,1500.0
FFF,2013J,1954147,60,0,Pass,-45.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,1962128,120,0,Withdrawn,-32.0,93.0,Withdrawn,revenue_lost,1200,0.0,1200.0
FFF,2013J,1978492,120,0,Withdrawn,-53.0,-9.0,Withdrawn,revenue_refunded,1200,0.0,300.0
FFF,2013J,1980822,60,1,Pass,-106.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,1981053,120,0,Withdrawn,-22.0,174.0,Withdrawn,revenue_lost,1200,0.0,1200.0
FFF,2013J,1982166,60,0,Distinction,-58.0,,Distinction,revenue_secured,600,0.0,600.0
FFF,2013J,1983331,60,0,Withdrawn,-135.0,-12.0,Withdrawn,revenue_refunded,600,0.0,150.0
FFF,2013J,1983921,120,0,Pass,-30.0,,Pass,revenue_secured,1200,0.0,1200.0
FFF,2013J,1992145,90,1,Pass,-84.0,,Pass,revenue_secured,900,0.0,900.0
FFF,2013J,2053381,90,0,Fail,-28.0,,Fail,resit_fee_revenue,900,450.0,1350.0
FFF,2013J,2056416,120,0,Distinction,-66.0,,Distinction,revenue_secured,1200,0.0,1200.0
FFF,2013J,2056486,60,0,Pass,-137.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,2071595,60,0,Fail,-45.0,,Fail,resit_fee_revenue,600,300.0,900.0
FFF,2013J,2088982,60,1,Withdrawn,-29.0,181.0,Withdrawn,revenue_lost,600,0.0,600.0
FFF,2013J,2104123,90,0,Pass,-42.0,,Pass,revenue_secured,900,0.0,900.0
FFF,2013J,2105230,120,0,Fail,-52.0,,Fail,resit_fee_revenue,1200,600.0,1800.0
FFF,2013J,2112291,120,0,Fail,-29.0,,Fail,resit_fee_revenue,1200,600.0,1800.0
FFF,2013J,2128283,90,0,Withdrawn,-129.0,136.0,Withdrawn,revenue_lost,900,0.0,900.0
FFF,2013J,2137171,60,0,Pass,-35.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,2143739,180,0,Pass,-29.0,,Pass,revenue_secured,1800,0.0,1800.0
FFF,2013J,2145940,120,0,Pass,-44.0,,Pass,revenue_secured,1200,0.0,1200.0
FFF,2013J,2146277,90,0,Distinction,-113.0,,Distinction,revenue_secured,900,0.0,900.0
FFF,2013J,2148540,60,0,Pass,-43.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,2149735,90,0,Pass,-32.0,,Pass,revenue_secured,900,0.0,900.0
FFF,2013J,2162410,60,0,Distinction,-32.0,,Distinction,revenue_secured,600,0.0,600.0
FFF,2013J,2170320,60,0,Fail,-141.0,,Fail,resit_fee_revenue,600,300.0,900.0
FFF,2013J,2173721,90,2,Fail,-25.0,,Fail,resit_fee_revenue,900,450.0,1350.0
FFF,2013J,2177720,60,0,Fail,-29.0,,Fail,resit_fee_revenue,600,300.0,900.0
FFF,2013J,2178466,60,0,Fail,-28.0,,Fail,resit_fee_revenue,600,300.0,900.0
FFF,2013J,2180710,60,0,Fail,-56.0,,Fail,resit_fee_revenue,600,300.0,900.0
FFF,2013J,2182333,60,0,Distinction,-31.0,,Distinction,revenue_secured,600,0.0,600.0
FFF,2013J,2188084,90,0,Fail,-46.0,,Fail,resit_fee_revenue,900,450.0,1350.0
FFF,2013J,2191588,60,0,Fail,-171.0,,Fail,resit_fee_revenue,600,300.0,900.0
FFF,2013J,2193185,180,0,Pass,-94.0,,Pass,revenue_secured,1800,0.0,1800.0
FFF,2013J,2195853,180,2,Fail,-196.0,,Fail,resit_fee_revenue,1800,900.0,2700.0
FFF,2013J,2197175,90,0,Pass,-148.0,,Pass,revenue_secured,900,0.0,900.0
FFF,2013J,2218693,120,0,Pass,-36.0,,Pass,revenue_secured,1200,0.0,1200.0
FFF,2013J,2226620,145,0,Fail,-37.0,,Fail,resit_fee_revenue,1450,725.0,2175.0
FFF,2013J,2237223,60,0,Fail,-30.0,,Fail,resit_fee_revenue,600,300.0,900.0
FFF,2013J,2238148,60,0,Distinction,-108.0,,Distinction,revenue_secured,600,0.0,600.0
FFF,2013J,2238424,60,0,Withdrawn,-31.0,93.0,Withdrawn,revenue_lost,600,0.0,600.0
FFF,2013J,2239746,120,1,Pass,-149.0,,Pass,revenue_secured,1200,0.0,1200.0
FFF,2013J,2243505,90,0,Pass,-149.0,,Pass,revenue_secured,900,0.0,900.0
FFF,2013J,2250842,60,0,Distinction,-144.0,,Distinction,revenue_secured,600,0.0,600.0
FFF,2013J,2252765,60,0,Distinction,-35.0,,Distinction,revenue_secured,600,0.0,600.0
FFF,2013J,2261138,60,0,Withdrawn,-164.0,66.0,Withdrawn,revenue_lost,600,0.0,600.0
FFF,2013J,2286312,60,0,Pass,-29.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,2286574,60,0,Fail,-60.0,,Fail,resit_fee_revenue,600,300.0,900.0
FFF,2013J,2290267,120,1,Pass,-67.0,,Pass,revenue_secured,1200,0.0,1200.0
FFF,2013J,2290883,60,0,Pass,-38.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,2292047,120,1,Withdrawn,-38.0,0.0,Withdrawn,revenue_refunded,1200,0.0,300.0
FFF,2013J,2298402,90,0,Withdrawn,-44.0,-8.0,Withdrawn,revenue_refunded,900,0.0,225.0
FFF,2013J,2299682,120,0,Withdrawn,-30.0,96.0,Withdrawn,revenue_lost,1200,0.0,1200.0
FFF,2013J,2304417,70,0,Pass,-87.0,,Pass,revenue_secured,700,0.0,700.0
FFF,2013J,2305237,150,2,Withdrawn,-87.0,-47.0,Withdrawn,revenue_refunded,1500,0.0,375.0
FFF,2013J,2312279,60,0,Pass,-91.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,2323944,90,0,Pass,-185.0,,Pass,revenue_secured,900,0.0,900.0
FFF,2013J,2326475,60,0,Pass,-21.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,2337889,60,1,Pass,-148.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,2340746,90,0,Pass,-109.0,,Pass,revenue_secured,900,0.0,900.0
FFF,2013J,2343337,90,0,Distinction,-31.0,,Distinction,revenue_secured,900,0.0,900.0
FFF,2013J,2344957,60,1,Pass,-53.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,2345900,60,0,Distinction,-29.0,,Distinction,revenue_secured,600,0.0,600.0
FFF,2013J,2356049,60,0,Withdrawn,-108.0,5.0,Withdrawn,revenue_refunded,600,0.0,150.0
FFF,2013J,2356196,90,0,Fail,-15.0,,Fail,resit_fee_revenue,900,450.0,1350.0
FFF,2013J,2357629,60,0,Distinction,-7.0,,Distinction,revenue_secured,600,0.0,600.0
FFF,2013J,2360322,120,0,Pass,-30.0,,Pass,revenue_secured,1200,0.0,1200.0
FFF,2013J,2364160,210,0,Pass,-43.0,,Pass,revenue_secured,2100,0.0,2100.0
FFF,2013J,2364905,60,1,Fail,-74.0,,Fail,resit_fee_revenue,600,300.0,900.0
FFF,2013J,2366574,90,0,Withdrawn,-163.0,-77.0,Withdrawn,revenue_refunded,900,0.0,225.0
FFF,2013J,2372788,60,0,Distinction,-99.0,,Distinction,revenue_secured,600,0.0,600.0
FFF,2013J,2374002,60,0,Distinction,-150.0,,Distinction,revenue_secured,600,0.0,600.0
FFF,2013J,2379512,60,0,Pass,-30.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,2380602,60,1,Withdrawn,-63.0,-5.0,Withdrawn,revenue_refunded,600,0.0,150.0
FFF,2013J,2382965,120,1,Withdrawn,-45.0,0.0,Withdrawn,revenue_refunded,1200,0.0,300.0
FFF,2013J,2383169,60,0,Withdrawn,-56.0,-30.0,Withdrawn,revenue_refunded,600,0.0,150.0
FFF,2013J,2383780,60,2,Fail,-52.0,,Fail,resit_fee_revenue,600,300.0,900.0
FFF,2013J,2387725,120,0,Withdrawn,-29.0,130.0,Withdrawn,revenue_lost,1200,0.0,1200.0
FFF,2013J,2389837,60,1,Withdrawn,-15.0,9.0,Withdrawn,revenue_refunded,600,0.0,150.0
FFF,2013J,2390547,240,0,Withdrawn,-58.0,93.0,Withdrawn,revenue_lost,2400,0.0,2400.0
FFF,2013J,2393230,60,0,Pass,-116.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,2393261,60,0,Pass,-59.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,2396381,120,0,Pass,-50.0,,Pass,revenue_secured,1200,0.0,1200.0
FFF,2013J,2410687,60,0,Withdrawn,-59.0,20.0,Withdrawn,revenue_refunded,600,0.0,150.0
FFF,2013J,2411773,60,0,Pass,-38.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,2412152,60,0,Pass,-46.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,2414552,60,0,Withdrawn,-108.0,30.0,Withdrawn,revenue_lost,600,0.0,600.0
FFF,2013J,2415436,150,0,Pass,-148.0,,Pass,revenue_secured,1500,0.0,1500.0
FFF,2013J,2417433,90,2,Withdrawn,-116.0,177.0,Withdrawn,revenue_lost,900,0.0,900.0
FFF,2013J,2423002,90,0,Pass,-80.0,,Pass,revenue_secured,900,0.0,900.0
FFF,2013J,2435795,60,0,Pass,-32.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,2437051,60,0,Withdrawn,-42.0,62.0,Withdrawn,revenue_lost,600,0.0,600.0
FFF,2013J,2440301,60,0,Pass,-85.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,2445085,210,0,Pass,-74.0,,Pass,revenue_secured,2100,0.0,2100.0
FFF,2013J,2447469,60,0,Withdrawn,-141.0,7.0,Withdrawn,revenue_refunded,600,0.0,150.0
FFF,2013J,2449737,120,0,Withdrawn,-53.0,97.0,Withdrawn,revenue_lost,1200,0.0,1200.0
FFF,2013J,2449819,60,0,Pass,-144.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,2452606,90,1,Pass,-79.0,,Pass,revenue_secured,900,0.0,900.0
FFF,2013J,2454653,150,0,Pass,-108.0,,Pass,revenue_secured,1500,0.0,1500.0
FFF,2013J,2454878,90,0,Pass,-149.0,,Pass,revenue_secured,900,0.0,900.0
FFF,2013J,2463282,240,0,Withdrawn,-141.0,93.0,Withdrawn,revenue_lost,2400,0.0,2400.0
FFF,2013J,2465105,60,0,Fail,-31.0,,Fail,resit_fee_revenue,600,300.0,900.0
FFF,2013J,2465589,195,0,Pass,-30.0,,Pass,revenue_secured,1950,0.0,1950.0
FFF,2013J,2468232,120,1,Withdrawn,-101.0,228.0,Withdrawn,revenue_lost,1200,0.0,1200.0
FFF,2013J,2469321,120,0,Pass,-60.0,,Pass,revenue_secured,1200,0.0,1200.0
FFF,2013J,2469688,60,0,Pass,-113.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,2471302,120,0,Withdrawn,-108.0,-39.0,Withdrawn,revenue_refunded,1200,0.0,300.0
FFF,2013J,2472033,210,1,Pass,-44.0,,Pass,revenue_secured,2100,0.0,2100.0
FFF,2013J,2472132,60,0,Pass,-105.0,,Pass,revenue_secured,600,0.0,600.0
FFF,2013J,2487982,60,4,Pass,-150.0,,Pass,revenue_secured,600,0.0,600.0
