id_student,date_registration,date_unregistration
648207,-65.0,
648237,-108.0,
648238,-162.0,-80.0
648244,-43.0,
648247,-162.0,-4.0
648250,-155.0,12.0
648254,-149.0,
648257,-37.0,171.0
648262,-162.0,
648269,-122.0,
648274,-156.0,
648279,-106.0,
648285,-36.0,
648287,-23.0,
648310,-153.0,
648311,-149.0,
648314,-155.0,12.0
648317,-162.0,-88.0
648321,-92.0,172.0
648335,-150.0,
648348,-155.0,-136.0
648353,-155.0,
648354,-38.0,-19.0
648363,-155.0,
648365,-67.0,
648366,-129.0,
648369,-91.0,
648370,-18.0,
648373,-155.0,-45.0
648380,-85.0,
648386,-162.0,80.0
648391,-91.0,
648416,-122.0,
648419,-155.0,-25.0
648422,-32.0,
648428,-162.0,
648429,-129.0,-15.0
648436,-148.0,
648440,-141.0,6.0
648445,-122.0,
648448,-22.0,52.0
648449,-151.0,
648455,-149.0,
648457,-140.0,
648469,-155.0,
648470,-133.0,
648476,-151.0,
648477,-154.0,12.0
648487,-162.0,
648498,-71.0,
648508,-2.0,
648515,-87.0,
648518,-9.0,
648519,-74.0,12.0
648521,-144.0,-120.0
648522,-109.0,
648528,-109.0,
648531,-58.0,
648536,-155.0,-87.0
648537,-44.0,
648543,-162.0,
648546,-155.0,2.0
648549,-30.0,
648553,-136.0,
648556,-149.0,12.0
648564,-35.0,
648570,-153.0,
648571,-106.0,
648576,-123.0,
648585,-149.0,
648589,-30.0,12.0
648590,-155.0,
648596,-56.0,4.0
648597,-86.0,
648605,-150.0,12.0
648606,-108.0,9.0
648611,-154.0,
648613,-148.0,
648625,-94.0,-45.0
648640,-32.0,-16.0
648649,-43.0,
648650,-72.0,-53.0
648652,-23.0,31.0
648654,-155.0,
648661,-99.0,
648667,-155.0,12.0
648676,-151.0,183.0
648685,-74.0,
648687,-20.0,
648693,-102.0,
648695,-84.0,
648698,-115.0,-87.0
648709,-162.0,51.0
648713,-162.0,
648725,-155.0,12.0
648728,-107.0,
648750,-85.0,
648751,-93.0,
648754,-157.0,12.0
648760,-162.0,
648766,-31.0,194.0
648778,-107.0,
648781,-153.0,
648787,-127.0,
648804,-147.0,
648807,-161.0,
648815,-114.0,
648818,-59.0,
648819,-154.0,-4.0
648820,-149.0,-87.0
648833,-112.0,12.0
648834,-113.0,29.0
648840,-98.0,12.0
648841,-161.0,
648843,-155.0,
648845,-31.0,
648852,-150.0,70.0
648854,-129.0,
648863,-20.0,12.0
648867,-135.0,
648868,-46.0,12.0
648872,-154.0,31.0
648880,-161.0,
648888,-112.0,-12.0
648898,-31.0,
648902,-38.0,
648903,-25.0,
648920,-100.0,
648927,-45.0,69.0
648928,-136.0,53.0
648930,-135.0,
648942,-30.0,
648947,-119.0,-1.0
648951,-161.0,
648959,-30.0,
648961,-88.0,-21.0
648966,-67.0,-43.0
648972,-70.0,
648983,-120.0,
648985,-140.0,
648995,-133.0,100.0
649000,-161.0,12.0
649001,-153.0,118.0
649004,-140.0,
649009,-150.0,
649014,-142.0,
649018,-48.0,
649020,-154.0,158.0
649025,-140.0,
649026,-120.0,110.0
649027,-60.0,
649028,-9.0,45.0
649036,-95.0,88.0
649041,-53.0,
649069,-95.0,
649078,-161.0,
649079,-153.0,237.0
649084,-150.0,
649090,-50.0,
649093,-60.0,
649095,-100.0,
649105,-148.0,
649110,-142.0,
649113,-23.0,97.0
649118,-155.0,
649119,-127.0,
649120,-71.0,
649129,-140.0,
649141,-137.0,198.0
649147,-70.0,12.0
649153,-91.0,53.0
649159,-53.0,
649161,-149.0,12.0
649165,-44.0,
649171,-95.0,
649189,-156.0,
649194,-106.0,
649200,-113.0,32.0
649206,-129.0,
649207,-153.0,
649209,-161.0,-67.0
649212,-108.0,
649214,-122.0,
649215,-127.0,-8.0
649221,-160.0,
649230,-106.0,-66.0
649231,-122.0,
649247,-151.0,-19.0
649248,-143.0,-10.0
649255,-92.0,
649258,-22.0,
649261,-70.0,140.0
649278,-127.0,12.0
649284,-16.0,
649291,-52.0,
649300,-95.0,54.0
649310,-107.0,
649321,-160.0,
649325,-144.0,93.0
649332,-92.0,12.0
649336,-144.0,140.0
649339,-128.0,
649343,-30.0,
649345,-161.0,
649351,-161.0,-25.0
649379,-45.0,
649383,-98.0,
649385,-120.0,116.0
649389,-95.0,-9.0
649394,-135.0,12.0
649400,-37.0,
649413,-150.0,-148.0
649434,-153.0,
649435,-63.0,
649444,-112.0,12.0
649457,-60.0,
649469,-135.0,
649506,-60.0,
649514,-122.0,
649518,-140.0,
649523,-154.0,-12.0
649542,-112.0,55.0
649543,-157.0,
649547,-114.0,86.0
649552,-56.0,
649555,-88.0,11.0
649566,-128.0,
649578,-100.0,
649580,-129.0,12.0
649592,-32.0,
649604,-150.0,
649607,-65.0,151.0
649614,-120.0,
649619,-153.0,
649621,-32.0,
649637,-109.0,
649638,-85.0,65.0
649654,-35.0,
649667,-133.0,
649686,-92.0,-19.0
649688,-30.0,
649689,-140.0,12.0
649692,-98.0,
649701,-129.0,12.0
649713,-114.0,
649718,-95.0,
649720,-95.0,31.0
649731,-140.0,-29.0
649735,-150.0,
649738,-115.0,
649742,-94.0,
649745,-58.0,
649749,-39.0,
649755,-88.0,-39.0
649761,-32.0,
649764,-23.0,2.0
649780,-94.0,16.0
649783,-31.0,67.0
649795,-153.0,
649806,-43.0,
649816,-67.0,
649819,-144.0,
649824,-157.0,
649840,-150.0,
649843,-150.0,
649849,-150.0,12.0
649856,-36.0,
649861,-129.0,139.0
649863,-23.0,12.0
649867,-121.0,
649868,-150.0,
649880,-148.0,
649886,-38.0,12.0
649891,-29.0,135.0
649905,-100.0,
649909,-57.0,
649926,-150.0,-94.0
649935,-150.0,
649943,-120.0,
649949,-95.0,
649952,-99.0,
649954,-81.0,123.0
649962,-119.0,
649963,-31.0,94.0
649979,-136.0,
649980,-93.0,167.0
650010,-130.0,
650023,-24.0,
650027,-137.0,
650031,-120.0,
650048,-136.0,
650050,-157.0,
650052,-71.0,-26.0
650054,-150.0,185.0
650070,-94.0,-15.0
650074,-148.0,8.0
650085,-50.0,12.0
650090,-147.0,12.0
650091,-144.0,
650099,-16.0,
650105,-106.0,
650108,-86.0,
650114,-140.0,
650121,-129.0,-103.0
650123,-64.0,51.0
650133,-30.0,52.0
650137,-150.0,-1.0
650145,-38.0,
650148,-150.0,12.0
650160,-45.0,
650161,-154.0,
650163,-72.0,-30.0
650164,-15.0,
650170,-135.0,
650180,-85.0,-39.0
650181,-157.0,-37.0
650192,-150.0,12.0
650223,-25.0,-9.0
650232,-65.0,
650243,-12.0,-1.0
650247,-136.0,
650251,-74.0,
650257,-57.0,-53.0
650263,-71.0,
650268,-37.0,
650269,-156.0,
650271,-143.0,
650279,-122.0,
650285,-127.0,-115.0
650287,-65.0,103.0
650316,-100.0,
650321,-129.0,12.0
650330,-149.0,
650334,-129.0,12.0
650341,-29.0,
650353,-149.0,-37.0
650354,-38.0,128.0
650357,-156.0,-18.0
650363,-135.0,
650370,-113.0,
650371,-150.0,
650376,-156.0,
650384,-149.0,-120.0
650388,-45.0,
650398,-133.0,12.0
650400,-120.0,-2.0
650414,-143.0,34.0
650420,-99.0,
650424,-74.0,-57.0
650433,-78.0,
650434,-156.0,
650442,-155.0,
650451,-93.0,101.0
650461,-122.0,
650464,-147.0,12.0
650469,-71.0,
650471,-24.0,
650473,-52.0,
650478,-155.0,
650503,-85.0,
650504,-147.0,
650511,-129.0,
650515,-71.0,210.0
650517,-52.0,
650531,-23.0,
650533,-129.0,
650543,-149.0,
650544,-120.0,12.0
650548,-98.0,
650565,-30.0,
650570,-149.0,
650575,-88.0,
650578,-144.0,12.0
650592,-53.0,
650606,-151.0,
650630,-108.0,
650637,-57.0,13.0
650642,-22.0,
650652,-72.0,
650656,-10.0,142.0
650662,-51.0,72.0
650666,-148.0,
650676,-155.0,12.0
650682,-38.0,143.0
650684,-150.0,
650698,-46.0,
650711,-11.0,
650716,-144.0,
650717,-58.0,12.0
650734,-136.0,
650746,-155.0,12.0
650751,-46.0,
650752,-135.0,
650758,-144.0,
650770,-135.0,
650787,-123.0,
650791,-30.0,-1.0
650797,-128.0,
650816,-115.0,
650829,-120.0,-19.0
650838,-135.0,-4.0
650849,-120.0,130.0
650850,-14.0,146.0
650856,-98.0,
650861,-94.0,
650863,-72.0,
650866,-35.0,
650901,-120.0,
650923,-147.0,
650926,-142.0,
650927,-35.0,-3.0
650946,-150.0,
650947,-94.0,
650950,-13.0,
650952,-148.0,12.0
650953,-143.0,
650957,-129.0,
650958,-148.0,
650960,-31.0,
650961,-130.0,63.0
650964,-155.0,12.0
650979,-151.0,
650987,-50.0,
650993,-66.0,
651004,-112.0,100.0
651008,-115.0,
651015,-22.0,
651027,-134.0,
651030,-154.0,2.0
651040,-147.0,
651048,-66.0,
651058,-43.0,
651061,-142.0,
651065,-79.0,
651086,-28.0,12.0
651087,-120.0,
651089,-154.0,149.0
651120,-122.0,
651121,-144.0,
651126,-53.0,
651148,-113.0,
651155,-120.0,
651156,-43.0,12.0
651159,-81.0,
651174,-84.0,-2.0
651176,-142.0,
651177,-59.0,
651182,-147.0,
651187,-129.0,27.0
651191,-45.0,10.0
651200,-67.0,
651209,-121.0,
651210,-50.0,165.0
651217,-137.0,12.0
651236,-147.0,
651238,-32.0,
651245,-107.0,
651253,-100.0,171.0
651255,-42.0,
651257,-39.0,
651259,-113.0,168.0
651267,-143.0,
651278,-121.0,
651281,-23.0,
651298,-144.0,-26.0
651319,-143.0,
651324,-153.0,
651325,-24.0,59.0
651330,-31.0,
651334,-10.0,
651337,-24.0,
651351,-113.0,-1.0
651354,-133.0,
651359,-36.0,
651361,-146.0,12.0
651371,-38.0,-8.0
651381,-102.0,
651384,-107.0,12.0
651394,-106.0,
651398,-10.0,12.0
651415,-150.0,
651419,-31.0,
651423,-87.0,
651429,-80.0,
651436,-115.0,
651473,-64.0,67.0
651478,-144.0,
651481,-151.0,5.0
651493,-140.0,
651495,-101.0,
651498,-56.0,
651507,-127.0,
651508,-24.0,
651520,-150.0,10.0
651533,-144.0,
651534,-106.0,
651544,-151.0,
651555,-72.0,
651561,-134.0,
651579,-151.0,
651586,-151.0,5.0
651598,-115.0,
651602,-143.0,2.0
651605,-53.0,
651608,-135.0,-38.0
651609,-150.0,12.0
651610,-151.0,12.0
651611,-140.0,-8.0
651616,-100.0,18.0
651619,-45.0,
651624,-81.0,
651627,-101.0,
651628,-9.0,
651635,-18.0,
651639,-35.0,10.0
651648,-81.0,
651651,-79.0,12.0
651655,-57.0,
651659,-17.0,
651660,-60.0,
651672,-52.0,
651678,-30.0,
651693,-93.0,
651697,-141.0,-1.0
651728,-91.0,202.0
651730,-72.0,124.0
651734,-143.0,31.0
651740,-44.0,
651748,-2.0,101.0
651759,-84.0,
651764,-106.0,
651766,-78.0,
651775,-21.0,
651778,-136.0,
651798,-43.0,12.0
651801,-25.0,12.0
651804,-116.0,
651814,-151.0,-26.0
651823,-86.0,
651828,-31.0,
651831,-31.0,-2.0
651839,-129.0,12.0
651850,-120.0,215.0
651863,-150.0,
651879,-85.0,12.0
651881,-109.0,
651883,-100.0,
651886,-57.0,135.0
651915,-113.0,16.0
651925,-56.0,
651927,-129.0,
651930,-142.0,
651933,-123.0,
651935,-107.0,
651939,-147.0,
651942,-136.0,
651943,-52.0,
651950,-141.0,
651954,-2.0,
651963,-136.0,9.0
651972,-9.0,
651974,-149.0,5.0
651979,-150.0,
651980,-44.0,
651990,-108.0,
651991,-45.0,
651995,-31.0,
652006,-150.0,-149.0
652008,-133.0,
652017,-108.0,-94.0
652023,-56.0,
652025,-143.0,-23.0
652044,-30.0,
652048,-64.0,
652054,-23.0,
652064,-136.0,
652087,-135.0,
652090,-22.0,
652103,-38.0,
652105,-63.0,
652112,-100.0,
652114,-136.0,
652130,-148.0,11.0
652149,-130.0,
652156,-122.0,
652158,-149.0,
652226,-119.0,
652233,-129.0,12.0
652267,-85.0,
652281,-53.0,
652285,-8.0,
652287,-44.0,128.0
652288,-149.0,
652292,-45.0,186.0
652293,-114.0,
652302,-60.0,
652311,-65.0,12.0
652315,-92.0,12.0
652318,-98.0,
652333,-137.0,
652335,-74.0,
652336,-49.0,59.0
652364,-92.0,25.0
652366,-149.0,-16.0
652390,-134.0,
652406,-136.0,-59.0
652414,-58.0,
652428,-137.0,
652435,-71.0,
652438,-25.0,
652442,-67.0,
652460,-18.0,
652462,-115.0,
652476,-24.0,
652501,-53.0,
652522,-143.0,
652531,-105.0,-100.0
652533,-122.0,-29.0
652539,-85.0,
652553,-121.0,
652556,-65.0,
652558,-147.0,12.0
652569,-8.0,12.0
652570,-13.0,-10.0
652571,-28.0,12.0
652572,-38.0,
652574,-66.0,
652576,-140.0,
652578,3.0,
652584,-31.0,-18.0
652585,-73.0,12.0
652586,-86.0,
652593,-59.0,66.0
652605,-101.0,
652606,-137.0,12.0
652617,-127.0,
652619,-144.0,
652625,-38.0,
652647,-136.0,
652659,-87.0,
652664,-137.0,
652667,-24.0,12.0
652672,-74.0,
652680,-144.0,
652684,-121.0,
652706,-44.0,24.0
652711,-37.0,
652731,-22.0,40.0
652732,-17.0,
652744,-144.0,-10.0
652752,-135.0,
652753,-102.0,
652754,-143.0,
652769,-23.0,
652788,-86.0,
652801,-34.0,89.0
652803,-144.0,12.0
652818,-129.0,
652824,-137.0,
652832,-137.0,56.0
652851,-115.0,
652861,-127.0,
652880,-129.0,
652881,-105.0,
652886,-71.0,
652887,-99.0,
652890,-72.0,
652894,-120.0,
652898,-129.0,
652902,-99.0,
652906,-130.0,-9.0
652933,-42.0,12.0
652945,-135.0,-123.0
652965,-142.0,
652968,-114.0,
652969,-142.0,
652971,-135.0,12.0
652994,-122.0,32.0
652998,-93.0,
653027,-129.0,
653031,-144.0,47.0
653034,-101.0,12.0
653045,-81.0,
653051,-60.0,
653052,-142.0,
653059,-115.0,
653060,-66.0,12.0
653062,-137.0,11.0
653068,-77.0,
653086,-84.0,
653090,-64.0,
653097,-144.0,12.0
653115,-129.0,
653127,-93.0,
653144,-77.0,177.0
653157,-46.0,
653168,-91.0,107.0
653171,-59.0,
653174,-137.0,11.0
653177,-28.0,124.0
653183,-102.0,79.0
653188,-116.0,
653193,-17.0,12.0
653206,-113.0,69.0
653210,-29.0,
653230,-81.0,-26.0
653239,-143.0,
653240,-50.0,
653244,-102.0,12.0
653248,-98.0,190.0
653249,2.0,118.0
653252,-78.0,
653255,-136.0,5.0
653262,-120.0,
653278,-133.0,
653292,-2.0,46.0
653295,-45.0,-10.0
653296,-91.0,-2.0
653297,-5.0,
653301,-38.0,
653319,-51.0,
653326,-78.0,
653336,-136.0,-12.0
653352,-73.0,18.0
653354,-143.0,
653356,-133.0,101.0
653360,-135.0,69.0
653372,-91.0,73.0
653374,-113.0,
653381,-115.0,
653384,-143.0,168.0
653385,-142.0,12.0
653412,-136.0,
653417,-136.0,
653435,-52.0,
653440,-129.0,
653452,-136.0,
653465,-116.0,
653495,-79.0,
653506,-135.0,67.0
653536,-136.0,
653541,-140.0,93.0
653550,-29.0,
653551,-142.0,-33.0
653558,-78.0,
653561,-9.0,52.0
653567,-99.0,
653569,-23.0,
653577,-38.0,
653587,-135.0,
653595,-108.0,
653597,-29.0,
653601,-58.0,
653608,-122.0,
653616,-135.0,-23.0
653633,-95.0,166.0
653653,-135.0,
653659,-66.0,
653661,-135.0,
653664,-49.0,
653665,-129.0,
653688,-135.0,
653700,-22.0,
653702,-130.0,
653711,-84.0,
653718,-135.0,
653723,-136.0,-11.0
653726,-114.0,12.0
653729,-102.0,
653730,-72.0,-1.0
653747,-133.0,-127.0
653752,-42.0,
653759,-72.0,221.0
653762,-109.0,
653768,-136.0,
653770,-30.0,12.0
653771,-136.0,-9.0
653773,-129.0,
653793,-63.0,
653797,-121.0,95.0
653801,-120.0,
653806,-46.0,
653821,-23.0,
653824,-84.0,
653826,-64.0,2.0
653840,-73.0,
653841,-109.0,
653846,-32.0,48.0
653848,-56.0,5.0
653854,-129.0,-12.0
653857,-32.0,
653867,-101.0,
653870,-129.0,
653887,-42.0,101.0
653914,-45.0,
653942,-142.0,12.0
653943,-72.0,
653944,-112.0,
653951,-30.0,
653952,-43.0,12.0
653958,-23.0,
653977,-129.0,12.0
653988,-67.0,
653998,-36.0,31.0
654000,-31.0,
654001,-127.0,10.0
654002,-25.0,
654005,-29.0,
654016,-36.0,
654031,-129.0,
654043,-45.0,
654045,-35.0,
654048,-77.0,12.0
654062,-58.0,
654064,-16.0,
654071,-142.0,53.0
654091,-142.0,12.0
654094,-71.0,104.0
654095,-133.0,
654110,-53.0,
654112,-122.0,89.0
654114,-128.0,
654125,-108.0,
654169,-74.0,
654188,-133.0,
654198,-129.0,
654202,-64.0,-5.0
654206,-57.0,
654213,-10.0,
654214,-136.0,12.0
654217,-120.0,
654228,-94.0,130.0
654236,-46.0,
654237,-17.0,
654240,-29.0,
654256,-136.0,-103.0
654258,-133.0,27.0
654259,-136.0,-4.0
654260,-23.0,
654265,-29.0,53.0
654282,-140.0,60.0
654289,-101.0,-1.0
654295,-53.0,157.0
654321,-67.0,
654322,-49.0,
654325,-88.0,37.0
654333,-85.0,-12.0
654338,-129.0,3.0
654339,-10.0,
654341,-127.0,
654351,-66.0,
654369,-120.0,
654392,-30.0,166.0
654397,-105.0,
654401,-14.0,
654404,-56.0,
654407,-129.0,-10.0
654414,-136.0,
654415,-119.0,
654422,-80.0,12.0
654432,-23.0,75.0
654441,-63.0,
654443,-32.0,
654464,-129.0,12.0
654485,-21.0,
654502,-120.0,168.0
654504,-32.0,
654524,-122.0,
654539,-24.0,
654545,-24.0,
654547,-32.0,
654563,-94.0,75.0
654565,-79.0,
654570,-129.0,-117.0
654578,-129.0,
654579,-94.0,-38.0
654585,-122.0,
654597,-43.0,
654619,-129.0,12.0
654620,-129.0,17.0
654639,-134.0,12.0
654646,-122.0,
654657,-107.0,
654668,-81.0,
654671,-128.0,27.0
654676,-79.0,
654677,-88.0,37.0
654678,-99.0,54.0
654681,-93.0,
654684,-93.0,172.0
654692,-58.0,
654698,-101.0,12.0
654732,-129.0,12.0
654738,-66.0,24.0
654755,-115.0,159.0
654796,-56.0,12.0
654801,-22.0,
654807,-91.0,
654816,-102.0,-8.0
654817,-78.0,
654819,-23.0,
654821,-60.0,
654822,-58.0,
654824,-59.0,
654828,-92.0,-81.0
654834,-129.0,
654852,-29.0,125.0
654856,-49.0,
654863,-130.0,12.0
654867,-109.0,
654876,-36.0,166.0
654880,-136.0,154.0
654882,-93.0,146.0
654888,-121.0,-14.0
654891,-45.0,
654913,-32.0,-32.0
654914,-85.0,
654915,-15.0,
654916,-72.0,
654923,-31.0,29.0
654925,-129.0,
654933,-25.0,73.0
654938,-60.0,53.0
654943,-120.0,-10.0
654945,-79.0,
654947,-52.0,
654958,-135.0,2.0
654960,-128.0,-18.0
654965,-87.0,
655028,-25.0,
655039,-64.0,
655051,-128.0,
655065,-51.0,
655084,-120.0,
655086,-53.0,
655088,-106.0,51.0
655108,-121.0,
655113,-127.0,12.0
655115,-23.0,
655124,-91.0,
655127,-85.0,
655128,-120.0,
655136,-92.0,
655152,-101.0,54.0
655155,-17.0,142.0
655201,-30.0,
655224,-99.0,12.0
655230,-67.0,190.0
655242,-37.0,
655254,-135.0,-5.0
655293,-31.0,46.0
655296,-94.0,
655314,-51.0,
655322,-72.0,136.0
655342,-135.0,
655353,-88.0,
655362,-86.0,
655376,-14.0,
655378,-123.0,
655383,-128.0,-119.0
655386,-106.0,
655390,-24.0,
655396,-60.0,
655402,-67.0,-5.0
655406,-23.0,-7.0
655408,-5.0,40.0
655412,-127.0,
655414,-71.0,5.0
655416,-127.0,104.0
655417,-122.0,-23.0
655445,-120.0,
655460,-16.0,
655468,-98.0,
655471,-38.0,
655484,-88.0,58.0
655492,-105.0,12.0
655498,-60.0,
655546,-29.0,
655547,-17.0,
655556,-8.0,
655558,-109.0,87.0
655569,-106.0,
655572,-58.0,
655585,-130.0,
655600,-80.0,
655605,-108.0,
655609,-30.0,
655613,-17.0,
655625,-99.0,
655627,-123.0,-61.0
655629,-15.0,12.0
655634,-123.0,-117.0
655662,-127.0,
655668,-71.0,
655680,-32.0,
655720,-10.0,44.0
655747,-122.0,-46.0
655761,-123.0,-64.0
655764,-121.0,
655794,-123.0,
655796,-123.0,
655806,-130.0,
655816,-35.0,
655828,-105.0,
655829,-29.0,-10.0
655834,-107.0,
655852,-65.0,66.0
655865,-25.0,
655869,-60.0,
655878,-98.0,-21.0
655890,-38.0,
655910,-119.0,62.0
655919,-92.0,
655924,-25.0,
655927,-9.0,
655930,-98.0,227.0
655953,-102.0,-67.0
655954,-88.0,
655972,-99.0,
655973,-30.0,
655981,-58.0,
655988,-85.0,95.0
655992,-57.0,-11.0
656009,-129.0,
656010,-81.0,
656014,-35.0,
656026,-18.0,12.0
656029,-28.0,30.0
656053,-52.0,
656057,-29.0,
656065,-78.0,
656067,-116.0,
656068,-120.0,-107.0
656073,-114.0,213.0
656079,-113.0,65.0
656086,-115.0,130.0
656089,-122.0,110.0
656092,-112.0,
656102,-106.0,12.0
656107,-43.0,
656111,-10.0,
656112,-128.0,-17.0
656115,-129.0,9.0
656122,-98.0,149.0
656129,-116.0,-16.0
656131,-49.0,
656134,-59.0,
656145,-115.0,94.0
656150,-15.0,-8.0
656158,-43.0,
656159,-52.0,
656164,-99.0,
656165,-23.0,
656175,-91.0,12.0
656181,-98.0,
656183,-100.0,
656187,-17.0,
656190,-108.0,
656193,-95.0,
656194,-86.0,
656196,-107.0,
656197,-78.0,
656200,-17.0,
656203,-71.0,
656204,-108.0,166.0
656206,-105.0,
656208,-108.0,
656217,-114.0,
656222,-128.0,
656227,-17.0,
656228,-119.0,12.0
656234,-30.0,
656253,-108.0,
656276,-120.0,
656277,-15.0,
656280,-35.0,178.0
656287,-16.0,
656323,-102.0,
656340,-101.0,
656347,-25.0,
656352,44.0,
656353,-98.0,
656360,-115.0,12.0
656373,-60.0,
656386,-31.0,
656393,-94.0,
656412,-73.0,12.0
656414,-74.0,
656436,-10.0,
656438,-60.0,
656441,-93.0,-2.0
656446,-52.0,
656453,-105.0,20.0
656454,-74.0,
656455,-108.0,
656459,-95.0,2.0
656472,-74.0,12.0
656475,-17.0,
656481,-17.0,
656494,5.0,
656496,-36.0,
656506,-43.0,
656510,-120.0,
656512,-121.0,-80.0
656519,-113.0,12.0
656522,-70.0,
656526,-73.0,
656529,-87.0,
656535,-112.0,-5.0
656539,-72.0,173.0
656540,-42.0,
656543,-60.0,
656549,-100.0,202.0
656553,-108.0,
656557,-127.0,
656565,-70.0,12.0
656566,-95.0,
656576,-15.0,-1.0
656578,-112.0,
656579,-58.0,
656599,-120.0,12.0
656607,-73.0,
656622,-51.0,
656634,-112.0,12.0
656637,-23.0,
656642,-44.0,
656651,-115.0,
656677,-28.0,37.0
656681,-24.0,
656682,-116.0,66.0
656683,-105.0,
656693,-120.0,12.0
656698,-98.0,
656711,-17.0,
656734,-108.0,
656755,-127.0,
656756,-88.0,
656766,-121.0,
656784,-93.0,
656791,-79.0,
656800,-113.0,12.0
656815,-46.0,
656825,-115.0,12.0
656826,-100.0,
656854,-92.0,
656873,-24.0,
656878,-78.0,-19.0
656882,-78.0,
656906,-73.0,
656915,-59.0,
656928,-115.0,12.0
656929,-32.0,
656934,-92.0,
656936,-10.0,
656954,-57.0,53.0
656970,-71.0,-65.0
656978,-115.0,-93.0
656987,-100.0,
656988,-64.0,
656990,-95.0,
656996,-49.0,
657002,-113.0,
657032,-43.0,
657045,-14.0,
657048,-93.0,157.0
657050,-109.0,
657062,-51.0,
657071,-121.0,
657077,-78.0,
657091,-102.0,12.0
657093,-10.0,163.0
657099,-28.0,
657118,-93.0,-2.0
657128,-9.0,
657145,-113.0,
657161,-94.0,-29.0
657181,-115.0,36.0
657184,-60.0,48.0
657194,-8.0,
657196,-35.0,
657209,-114.0,164.0
657210,-70.0,
657211,-79.0,12.0
657220,-30.0,
657226,-31.0,
657231,-79.0,
657245,-81.0,
657285,-77.0,
657290,-73.0,
657293,-122.0,
657319,-109.0,-2.0
657327,-59.0,153.0
657330,-60.0,
657344,-114.0,
657351,-35.0,67.0
657352,-22.0,
665414,-56.0,
669530,-39.0,226.0
674193,-120.0,111.0
674201,-113.0,55.0
674206,-31.0,164.0
674214,-92.0,
674219,-100.0,-95.0
674222,-22.0,
674226,-15.0,
674236,-23.0,
674253,-92.0,
674260,-105.0,
674261,-67.0,-22.0
674262,-46.0,
674276,-102.0,
674277,-72.0,111.0
674278,-44.0,
674280,-73.0,-9.0
674290,-37.0,
674296,-84.0,12.0
674319,-80.0,12.0
674320,-109.0,
674322,-88.0,
674323,-102.0,12.0
674340,-81.0,
674349,-77.0,
674359,-53.0,
674361,-93.0,-43.0
674387,-43.0,
674388,-42.0,
674393,-121.0,22.0
674406,-114.0,
674419,-31.0,5.0
674430,-101.0,170.0
674437,-63.0,
674440,-102.0,
674451,-85.0,
674457,-10.0,
674467,-42.0,80.0
674469,-93.0,20.0
674471,-60.0,227.0
674478,-114.0,
674481,-79.0,
674484,-77.0,
674495,-101.0,
674497,-25.0,
674501,-48.0,-36.0
674502,-120.0,-9.0
674509,-95.0,
674541,-78.0,
674548,-17.0,160.0
674563,6.0,
674568,-17.0,
674576,-30.0,
674584,-108.0,
674594,-114.0,
674605,-80.0,
674616,-112.0,
674617,-58.0,12.0
674640,-15.0,
674643,-16.0,-8.0
674644,-109.0,
674651,-112.0,186.0
674657,-56.0,
674660,-1.0,
674671,-98.0,
674691,-91.0,
674694,-113.0,
674699,-57.0,
674710,2.0,
674720,-50.0,
674746,-17.0,27.0
674747,-14.0,
674748,-116.0,73.0
674750,-25.0,-4.0
674751,-99.0,
674758,-99.0,100.0
674764,-46.0,12.0
674766,-49.0,
674777,-101.0,
674784,-28.0,
674808,-87.0,
674814,-95.0,-2.0
674831,-112.0,
674853,-18.0,
674870,-107.0,
674879,-77.0,
674882,-36.0,
674888,-81.0,12.0
674889,-78.0,
674890,-45.0,
674911,-109.0,-102.0
674921,-21.0,
674922,-107.0,
674927,-59.0,
674935,-112.0,
674939,-21.0,
674941,-50.0,
674960,-115.0,
674965,-46.0,
674970,-107.0,-66.0
674983,-84.0,80.0
674989,-35.0,
674997,-93.0,
675002,-109.0,-5.0
675021,-85.0,
675042,-29.0,
675046,-109.0,-58.0
675047,-114.0,12.0
675050,-71.0,159.0
675052,-65.0,-16.0
675054,-44.0,
675059,-116.0,
675062,-106.0,
675063,-57.0,
675085,-51.0,
675094,-116.0,140.0
675096,-116.0,201.0
675104,-100.0,-4.0
675111,-37.0,
675116,-79.0,12.0
675127,-71.0,2.0
675144,-50.0,
675159,-71.0,
675161,-42.0,-30.0
675162,-78.0,
675165,-20.0,12.0
675178,-116.0,-93.0
675193,-60.0,
675223,-29.0,
675225,-23.0,
675231,-39.0,
675233,-107.0,
675242,-65.0,
675246,-115.0,-33.0
675247,-63.0,
675253,-116.0,5.0
675256,-28.0,
675261,-52.0,
675264,-37.0,
675273,-7.0,
675279,-36.0,
675315,-45.0,
675328,-100.0,
675337,-109.0,-4.0
675365,-63.0,
675374,-20.0,
675383,-108.0,
675391,-74.0,12.0
675396,-9.0,
675441,-23.0,
675442,-100.0,48.0
675450,-28.0,-3.0
675471,-58.0,12.0
675474,-107.0,
675477,-29.0,
675486,-64.0,65.0
675493,-38.0,
675495,-44.0,155.0
675504,-30.0,
675514,-88.0,
675516,-95.0,
675526,-99.0,
675537,-51.0,
675539,-50.0,
675566,-108.0,
675576,-74.0,
675577,-44.0,
675578,-32.0,
675613,-107.0,
675627,-70.0,-16.0
675629,-65.0,
675636,-106.0,
675638,-107.0,
675656,-70.0,12.0
675663,-108.0,
675669,-79.0,-38.0
675671,-15.0,
